date,pm25,pm10,no2,co,nh3,temp_c,humidity,wind_m_s,precip_mm,press_hPa
2016-02-01,36.18913043478261,50.54038461538461,38.65682926829268,0.9156530612244898,15.0,8.110304964539006,96.56312056737589,1.5767021276595745,4.0773475177304965e-05,98604.25531914894
2016-02-02,45.05106382978724,62.46,38.634354838709676,0.9143137254901962,17.2,7.341964539007093,97.32836879432624,0.8196808510638298,0.00023659092198581558,98809.92907801419
2016-02-03,29.47872340425532,38.088349514563106,34.589504132231404,0.8858039215686275,14.075,6.9173546099290775,95.65673758865249,1.559468085106383,0.0038788652482269503,98026.95035460993
2016-02-04,12.153404255319149,16.963203883495147,36.309333333333335,0.5616673076923078,12.25,4.3112184397163125,86.83829787234043,2.072992907801418,0.00020113148936170213,98652.48226950354
2016-02-05,24.126458333333332,31.36843137254902,45.78049180327869,0.6953846153846153,17.525000000000002,4.827801418439717,92.37375886524823,1.6833475177304964,2.3488560283683512e-05,98903.54609929078
2016-02-06,37.24375,46.661764705882355,44.6609756097561,0.8041176470588235,32.54,4.026368794326241,96.87943262411348,1.0498014184397162,0.001470821134751773,99134.75177304965
2016-02-07,26.838636363636365,30.995049504950494,32.44101694915254,0.7127,24.64,5.521127659574469,98.39787234042554,2.4907021276595747,0.030214326241134754,97863.12056737588
2016-02-08,18.857777777777777,23.261616161616164,34.36634782608696,0.7496170212765957,11.34,6.3224539007092195,97.62836879432625,1.1336028368794326,0.0020348014184397166,97844.68085106384
2016-02-09,23.39111111111111,28.014563106796118,38.42693548387096,0.7720588235294118,18.02,6.812085106382979,97.63971631205675,1.8760283687943262,0.01525163120567376,97121.27659574468
2016-02-10,7.966956521739131,9.982574257425743,32.38322580645161,0.5175923076923077,9.65,5.418248226950355,87.11489361702128,3.1473120567375887,0.001278219716312057,96226.95035460993
2016-02-11,13.934042553191489,19.447115384615383,43.56186991869919,0.632134,12.450000000000001,2.2395106382978724,89.79432624113475,1.4621347517730496,1.1862127659574468e-05,97105.67375886525
2016-02-12,23.473958333333332,28.721153846153847,41.387440000000005,0.6208470588235294,17.933333333333334,2.6545716312056737,95.44964539007091,1.4159078014184396,0.007524539007092198,96704.25531914894
2016-02-13,33.239583333333336,37.114285714285714,33.356220472440945,0.6276754716981132,9.6,3.362900709219858,95.67375886524823,1.5102624113475178,0.00047220851063829787,96082.2695035461
2016-02-14,32.80612244897959,37.16826923076923,32.67333333333333,0.6679811320754717,11.450000000000001,3.94552170212766,98.01702127659574,1.233531914893617,0.006465106382978723,95857.44680851063
2016-02-15,25.86304347826087,30.39207920792079,37.010241935483876,0.7287169811320755,12.3,5.248148936170213,95.91560283687943,1.375985815602837,0.00412382695035461,96885.81560283688
2016-02-16,15.226363636363637,18.62178217821782,33.73209677419354,0.6419283018867924,9.540000000000001,5.62177304964539,96.01063829787235,2.0619290780141846,0.010878652482269503,98493.6170212766
2016-02-17,10.995744680851063,14.01891089108911,33.901120000000006,0.6223433962264151,6.6000000000000005,4.195267375886525,97.85106382978724,1.2317163120567376,0.008362127659574468,98286.52482269504
2016-02-18,20.130612244897957,24.032673267326736,36.04579365079365,0.719377358490566,10.214285714285714,5.170595744680851,94.95460992907802,1.6524964539007092,8.982577446808496e-05,97902.83687943262
2016-02-19,20.980833333333333,25.623076923076926,37.38666666666667,0.7084150943396226,8.571428571428571,5.291780141843971,92.23758865248227,1.6578794326241135,0.0006126521985815603,98010.63829787234
2016-02-20,16.151702127659576,19.56257142857143,33.38531746031746,0.5648888888888889,9.842857142857143,4.064506382978724,90.30851063829788,1.5593120567375887,0.00022677734751773047,98741.8439716312
2016-02-21,20.06382978723404,25.778846153846153,34.652080000000005,0.6234444444444444,11.299999999999999,7.299404255319148,93.32978723404256,1.7175248226950355,2.4343546099290782e-05,98539.00709219858
2016-02-22,40.19782608695652,51.7252427184466,43.03448,0.7751296296296296,17.3,8.434893617021276,96.14964539007093,1.2773687943262413,0.0014776787234042554,98183.68794326241
2016-02-23,46.827659574468086,57.628431372549024,38.347265625,0.7449814814814815,15.957142857142857,9.30758865248227,96.45673758865247,1.2142340425531915,0.0019424751773049645,97492.90780141843
2016-02-24,20.270869565217392,28.25267326732673,32.427301587301585,0.6425,13.87142857142857,6.818143971631206,91.56312056737589,2.518141843971631,0.0009761397163120568,97732.62411347518
2016-02-25,17.38936170212766,23.837,33.551417322834645,0.5439259259259259,12.114285714285714,5.679458156028368,95.15886524822695,1.213113475177305,0.0013145156028368794,97419.85815602836
2016-02-26,27.525106382978723,35.88137254901961,35.23790322580645,0.6843148148148148,22.571428571428573,4.446843262411348,96.46028368794326,2.026985815602837,0.00465822695035461,97340.4255319149
2016-02-27,15.923404255319149,19.279807692307692,25.33047244094488,0.5455185185185185,10.6,4.768737588652483,97.39645390070922,2.880531914893617,0.016983758865248225,97165.24822695035
2016-02-28,8.365217391304348,10.726213592233009,21.52072,0.5236851851851851,8.328571428571427,7.101347517730496,97.654609929078,3.4864893617021275,0.02934113475177305,96956.73758865248
2016-02-29,7.695744680851064,10.90388349514563,29.967560975609757,0.5803584905660377,5.483333333333333,7.769446808510638,96.68652482269503,2.642460992907801,0.019392340425531913,96771.63120567377
2016-03-01,17.65413043478261,21.318446601941748,34.84015873015873,0.7064150943396226,6.683333333333334,7.240361702127659,91.92127659574467,1.6267872340425533,0.0001062854609929078,97595.74468085106
2016-03-02,20.988888888888887,25.19650485436893,33.35516129032258,0.6557547169811321,12.742857142857144,7.57854609929078,93.68439716312056,1.5771205673758866,0.006866659574468086,97112.05673758865
2016-03-03,5.524111111111111,7.151923076923077,21.32712,0.4511698113207547,6.242857142857143,6.063574468085107,88.46241134751773,2.5140141843971633,0.004259541985815603,96218.43971631206
2016-03-04,14.695434782608697,18.764901960784314,37.60456,0.590754716981132,9.799999999999999,5.0823829787234045,88.01205673758865,1.6950141843971631,0.0008957965248226951,96858.1560283688
2016-03-05,12.210625,14.413592233009707,30.635317460317463,0.5749867924528301,8.5,4.894078014184397,97.4872340425532,2.6858652482269503,0.03124,96228.36879432623
2016-03-06,20.50212765957447,23.535999999999998,29.2034126984127,0.6503962264150944,5.771428571428572,4.017489361702128,95.3113475177305,1.1215106382978723,0.0015721585106382979,96406.3829787234
2016-03-07,22.0,26.834343434343435,35.07690476190476,0.6906538461538462,4.916666666666667,3.118505673758865,93.82695035460993,1.2054184397163121,0.0013474674468085105,96588.6524822695
2016-03-08,21.03711111111111,25.10346534653465,35.92484375,0.6539230769230768,7.383333333333333,2.9763680851063827,94.36170212765957,1.584354609929078,0.006321436312056738,97197.16312056738
2016-03-09,15.689347826086957,19.996039603960394,31.81546153846154,0.5786923076923076,3.8200000000000003,3.6981602836879435,93.51560283687944,1.4898439716312057,0.0020885836879432624,97390.78014184398
2016-03-10,24.425111111111114,29.4495145631068,39.3276,0.6491176470588235,5.525,5.866397163120568,91.35531914893618,1.3577375886524823,3.284893617021276e-05,97460.99290780142
2016-03-11,22.717777777777776,28.94271844660194,40.18573643410853,0.6246153846153846,5.525,6.4487099290780145,92.89432624113475,1.3478794326241135,0.0002367695744680851,98053.1914893617
2016-03-12,25.66304347826087,30.97281553398058,32.95720930232558,0.5983461538461539,12.5,8.066241134751772,92.23900709219859,1.5952695035460993,0.0004953935460992908,98312.76595744681
2016-03-13,18.462978723404255,23.1126213592233,22.20124031007752,0.5500384615384616,8.285714285714286,7.9070921985815605,92.38865248226949,1.9860141843971633,0.0014425205673758866,98427.65957446808
2016-03-14,16.066666666666666,22.031372549019608,30.751984126984127,0.5916538461538461,9.5,7.235510638297872,91.76879432624114,1.6526170212765958,0.0003938280425531915,98689.36170212766
2016-03-15,23.238297872340425,29.77087378640777,34.953809523809525,0.6276603773584906,17.57142857142857,7.175602836879433,92.72978723404255,2.032390070921986,0.006076170212765958,98084.39716312056
2016-03-16,11.27127659574468,14.646057692307693,21.794880000000003,0.4976603773584906,6.700000000000001,5.175056737588652,92.74680851063829,3.602113475177305,0.006188078014184397,98503.54609929078
2016-03-17,21.90212765957447,27.101960784313725,32.08344262295082,0.5854901960784313,10.799999999999999,6.956219858156028,91.25106382978723,1.4235248226950357,9.074099290780142e-05,98858.1560283688
2016-03-18,23.44255319148936,28.62403846153846,41.27227642276423,0.6799245283018868,21.116666666666667,7.036524822695036,91.75390070921985,1.5421489361702128,2.6719148936170215e-06,98202.12765957447
2016-03-19,20.08936170212766,25.89611650485437,37.5596062992126,0.6608076923076923,34.77142857142857,8.517375886524823,91.05531914893616,1.6409148936170213,9.021843971631205e-07,98010.63829787234
2016-03-20,18.99148936170213,23.977450980392156,25.96464,0.5605098039215686,29.314285714285717,9.108687943262412,93.31914893617021,1.6565744680851064,0.0001665014184397163,98009.92907801419
2016-03-21,21.412499999999998,28.400980392156864,33.229354838709675,0.59056,18.657142857142855,9.402924822695036,94.72624113475177,1.161758865248227,0.0010993985815602836,97682.97872340426
2016-03-22,29.650000000000002,37.34757281553398,29.993650793650794,0.5607450980392157,17.4,9.176283687943263,93.67304964539007,2.066673758865248,0.0004124852482269503,97082.2695035461
2016-03-23,17.8768085106383,23.941747572815533,24.220859375,0.4730377358490566,19.61428571428571,8.63404255319149,89.20992907801418,1.980631205673759,0.0005649073617021277,96508.51063829787
2016-03-24,18.804791666666667,27.626250000000002,32.89968253968254,0.5098461538461538,21.285714285714285,8.367198581560285,89.60921985815602,1.467177304964539,9.283758865248227e-06,97309.21985815602
2016-03-25,21.479591836734695,29.737499999999997,32.50388888888889,0.48826470588235293,28.183333333333334,8.586737588652483,91.68723404255319,1.4378297872340426,0.0002822829078014184,97915.60283687944
2016-03-26,29.692666666666668,38.829523809523806,29.7040625,0.5178461538461538,21.842857142857145,9.530347517730496,92.59290780141845,1.2248156028368795,4.238579007092199e-05,98156.73758865248
2016-03-27,28.544444444444444,36.185436893203885,21.1751968503937,0.48173076923076924,19.428571428571427,9.869056737588652,93.61418439716313,1.4261560283687942,0.0008556191489361702,97931.20567375887
2016-03-28,23.213636363636365,27.08653846153846,19.518968253968254,0.4891384615384616,14.62857142857143,10.087617021276596,96.13829787234043,1.2265319148936171,0.0024012411347517732,97682.2695035461
2016-03-29,15.389555555555555,21.777227722772277,26.355887096774193,0.5209865384615384,16.585714285714285,11.111985815602837,93.62624113475177,1.7942269503546098,0.0005276715815602836,97845.39007092199
2016-03-30,16.417391304347827,25.521,33.70936507936508,0.5155057692307692,19.4,11.493212765957447,95.07517730496454,1.277744680851064,0.00246851085106383,98186.52482269504
2016-03-31,23.020454545454545,32.798,30.69456692913386,0.5407884615384616,33.11666666666667,11.91218439716312,95.55177304964539,1.3764255319148935,0.0025627999999999996,98068.79432624113
2016-04-01,26.747826086956525,39.87647058823529,28.42015625,0.5167450980392156,19.314285714285713,12.4324304964539,95.34609929078013,1.2686099290780142,0.0016980851063829788,98023.40425531915
2016-04-02,27.84583333333333,44.267647058823535,27.148425196850393,0.5285740740740741,22.7,12.932978723404254,94.8,1.9288581560283689,0.0002004491489361702,98374.46808510639
2016-04-03,26.11521739130435,37.07549019607843,23.846062992125983,0.5071320754716981,22.875,13.175602836879433,94.41914893617022,1.2467021276595744,0.0009057556028368795,98203.54609929078
2016-04-04,27.823913043478264,37.84285714285714,24.111290322580647,0.4844905660377359,15.6375,12.954113475177305,95.00212765957447,1.7441985815602836,0.002530863829787234,97821.98581560283
2016-04-05,33.48913043478261,45.068999999999996,25.587580645161292,0.48141509433962265,14.4375,12.990212765957446,95.12624113475177,1.5125886524822696,0.0014018844680851064,97646.8085106383
2016-04-06,35.8125,54.53495145631069,30.842992125984253,0.5360555555555555,18.75,13.97490780141844,93.84751773049645,1.0982198581560283,0.0005902370212765958,97536.17021276595
2016-04-07,34.03888888888889,50.06930693069307,26.604285714285712,0.49554716981132074,17.85,13.440298581560285,94.62836879432625,1.7746241134751775,0.006719958156028369,97226.95035460993
2016-04-08,25.244565217391305,34.80882352941177,24.48024193548387,0.45109433962264156,15.728571428571428,12.240407092198582,94.57021276595745,1.3948723404255319,0.0045824113475177305,96724.82269503546
2016-04-09,11.26095238095238,18.0459,19.403790322580647,0.3961188679245283,13.12857142857143,11.440702127659574,94.50780141843971,1.310921985815603,0.003908326241134751,96714.18439716312
2016-04-10,11.337209302325581,16.9516,19.26467741935484,0.3929924528301887,17.285714285714285,12.741631205673759,91.75390070921985,1.3985390070921986,8.180787234042553e-05,97307.80141843972
2016-04-11,11.812619047619048,18.746938775510205,24.00943548387097,0.40704423076923074,13.642857142857142,12.535340425531915,91.74609929078015,1.737099290780142,0.0003361875815602825,97697.87234042553
2016-04-12,11.450000000000001,19.59611650485437,25.805196850393703,0.402811320754717,12.3125,12.726248226950355,92.18936170212767,1.6178156028368793,0.0003741074539007091,97736.87943262412
2016-04-13,13.261111111111111,23.600980392156863,25.41584,0.418469387755102,16.7,12.670553191489361,93.78652482269503,1.3140709219858155,0.0019777390070921984,97343.97163120567
2016-04-14,7.42,10.94168316831683,23.186370967741937,0.40867346938775506,13.2875,13.999645390070922,89.80567375886525,1.7086737588652483,0.0006216118439716312,97364.5390070922
2016-04-15,9.815777777777777,17.379411764705882,26.259032258064515,0.4233725490196078,12.642857142857142,13.043680851063831,91.68014184397163,1.4763333333333335,0.0009258318439716312,97687.94326241135
2016-04-16,9.82,17.302912621359223,22.6675,0.41145769230769236,12.057142857142859,13.735326241134752,91.76737588652483,1.4923475177304963,0.001988760999999999,97603.54609929078
2016-04-17,12.801739130434783,22.502912621359226,17.564274193548385,0.40742307692307694,9.771428571428572,14.34321985815603,94.08723404255319,2.3297943262411347,0.010269485106382979,97470.9219858156
2016-04-18,8.237333333333334,15.070196078431373,18.7865,0.3863153846153846,9.642857142857142,13.601531914893616,92.20921985815603,1.763241134751773,0.007770750354609929,97688.6524822695
2016-04-19,8.076170212765957,12.607745098039215,22.883333333333333,0.39799019607843134,8.5,13.069397163120568,89.56879432624115,1.763177304964539,0.0018209854397163122,98262.41134751773
2016-04-20,13.201777777777778,20.415686274509806,25.471171875,0.41238823529411767,11.514285714285714,13.6532695035461,89.73049645390071,2.089049645390071,4.061914893617022e-06,98809.21985815602
2016-04-21,16.347727272727273,24.666666666666668,28.35953125,0.42258019230769234,9.416666666666666,13.893758865248227,89.48085106382979,1.5108936170212766,7.3309574468085105e-06,98767.37588652482
2016-04-22,16.32391304347826,25.87029702970297,28.573095238095238,0.43315384615384617,20.342857142857145,14.805602836879434,89.77730496453901,1.5670141843971632,0.0005829546808510639,97932.62411347518
2016-04-23,12.13586956521739,16.615339805825244,19.699457364341086,0.3983461538461538,14.014285714285714,13.449983687943263,94.47163120567376,1.0273758865248228,0.005579148936170213,97018.43971631206
2016-04-24,6.462000000000001,8.392621359223302,13.020314960629921,0.3634803921568628,9.9,10.66895035460993,91.55106382978724,2.6016028368794326,0.010795725602836878,96747.51773049646
2016-04-25,4.877906976744186,5.375816326530613,13.66352,0.340734,6.716666666666666,9.118581560283689,86.53049645390071,2.004468085106383,0.0005273517234042553,97243.97163120567
2016-04-26,10.178048780487805,15.261224489795918,25.32685483870968,0.41381999999999997,9.583333333333334,9.750652482269505,90.64255319148937,1.6466666666666667,0.0014359078014184398,97023.40425531915
2016-04-27,8.883333333333333,14.435825242718447,20.87825396825397,0.39931372549019606,8.114285714285714,10.613872340425532,85.74539007092199,2.5875106382978723,0.000781865815602837,97049.64539007092
2016-04-28,9.243555555555556,16.19718446601942,22.247619047619047,0.3869871153846154,7.1571428571428575,9.161045390070923,90.28936170212765,2.2957446808510635,0.001097838865248227,97774.46808510639
2016-04-29,12.306818181818182,20.511,24.83055118110236,0.425469387755102,8.042857142857143,11.03354609929078,91.12198581560284,1.7757872340425531,0.0007784446879432625,98214.89361702128
2016-04-30,11.429787234042553,18.32135922330097,21.180472440944882,0.402496,10.014285714285714,12.004380141843972,91.40921985815604,1.7688794326241135,0.008488581560283688,98017.02127659574
2016-05-01,6.698863636363637,8.992233009708738,15.094806201550387,0.4020480769230769,6.0,10.083971631205673,95.46099290780141,2.0026524822695038,0.013753475177304965,97643.97163120567
2016-05-02,9.01804347826087,12.694509803921568,25.63890625,0.4794673076923077,8.533333333333333,11.768113475177305,93.37517730496454,1.7190709219858156,0.0031658490780141846,97778.01418439717
2016-05-03,8.320652173913043,11.736363636363638,22.649763779527557,0.42084020833333335,8.8,14.504014184397164,87.61063829787234,2.0833120567375887,0.000680872340425532,97810.63829787234
2016-05-04,7.33,10.398888888888889,22.17136,0.3584410416666666,9.033333333333333,14.470709219858156,84.40354609929078,1.8901205673758865,9.8517304964539e-05,98204.9645390071
2016-05-05,9.362,13.386831683168316,23.437857142857144,0.37839122448979595,9.257142857142856,13.604234042553193,87.84255319148936,2.1171985815602836,0.0005525782269503545,98548.93617021276
2016-05-06,14.832608695652173,20.74854368932039,30.05048,0.43648000000000003,18.0,14.158085106382979,89.845390070922,1.2683758865248227,8.741631205673759e-05,98277.30496453901
2016-05-07,15.807173913043478,22.174999999999997,25.796141732283466,0.4144647058823529,16.885714285714286,15.147163120567376,89.55035460992909,1.1555390070921987,0.0003531400709219858,97811.3475177305
2016-05-08,13.083260869565219,18.615533980582526,18.73272,0.3752755102040816,13.685714285714285,15.552765957446809,90.42765957446808,1.6133049645390072,0.0011925085106382978,97877.30496453901
2016-05-09,15.799111111111111,20.71470588235294,25.020731707317076,0.43570833333333336,12.842857142857143,14.366170212765958,95.00496453900709,1.0113475177304965,0.005161205673758865,98212.05673758865
2016-05-10,19.582926829268292,26.765,27.621129032258064,0.47641599999999995,15.942857142857145,14.73290780141844,95.33829787234043,1.1154397163120566,0.003930971631205674,97902.12765957447
2016-05-11,14.436585365853658,21.051546391752577,24.389090909090907,0.44792000000000004,13.485714285714286,13.89886524822695,98.09645390070922,2.4660070921985815,0.03245248226950355,97126.95035460993
2016-05-12,4.729756097560975,7.624795918367347,21.97725806451613,0.4212291666666667,8.65,14.02209219858156,95.78794326241135,1.2965673758865248,0.012908418439716312,96405.67375886525
2016-05-13,9.519302325581394,14.734795918367347,26.113095238095237,0.46193265306122444,9.333333333333334,14.067056737588652,94.9404255319149,1.35268085106383,0.002440276595744681,96326.24113475178
2016-05-14,12.004883720930234,18.144752475247525,20.163359375,0.4420230769230769,13.0625,15.186078014184398,93.94822695035461,1.4682695035460993,0.007637099290780143,96784.39716312056
2016-05-15,7.660714285714286,10.017474747474747,13.018575806451613,0.354618,4.866666666666667,14.516595744680851,90.84609929078013,1.8614468085106384,0.004307125531914894,97561.70212765958
2016-05-16,8.002954545454545,11.733434343434343,17.022729508196722,0.36201960784313725,3.766666666666667,12.738141843971631,91.41205673758866,1.8767801418439716,0.002266418439716312,98121.98581560283
2016-05-17,9.836222222222222,13.642941176470588,21.58748031496063,0.38423061224489796,7.975,13.308553191489363,90.92765957446808,1.304063829787234,0.00030804893617021275,98083.68794326241
2016-05-18,12.319047619047618,18.325510204081635,24.0659375,0.3891470588235294,12.9875,14.160992907801418,90.85957446808511,1.3530141843971633,0.0007522002978723406,97880.85106382979
2016-05-19,6.649545454545454,10.698080808080807,24.109212598425195,0.3994018867924528,9.114285714285714,11.994950354609928,96.1418439716312,2.068872340425532,0.024396595744680852,97383.68794326241
2016-05-20,6.726086956521739,10.238556701030928,25.83888888888889,0.4239339622641509,8.257142857142856,14.956808510638297,90.40992907801417,1.441723404255319,5.25302695035494e-05,98126.24113475178
2016-05-21,9.807173913043478,13.6825,24.336111111111112,0.4010924528301887,15.337499999999999,17.385248226950356,89.59787234042552,1.2326312056737587,9.965602836879433e-06,98378.01418439717
2016-05-22,9.858695652173912,13.615686274509804,18.704761904761906,0.37212307692307695,17.525000000000002,18.024397163120568,89.35035460992907,1.4086170212765958,4.5317872340425535e-05,98024.1134751773
2016-05-23,7.786222222222222,11.285196078431373,19.679180327868853,0.35987884615384613,10.966666666666667,14.068063829787233,93.16950354609929,1.9296028368794327,0.01419304964539007,97334.75177304965
2016-05-24,5.851111111111111,8.811485148514851,19.79691056910569,0.3579320754716981,10.466666666666667,15.632000000000001,88.42056737588652,1.9651702127659574,0.00014340758865248227,97351.77304964539
2016-05-25,8.695652173913043,15.924285714285714,20.95983870967742,0.3721571153846154,14.383333333333333,16.190425531914894,90.84893617021277,1.7168936170212765,4.2202468085111504e-05,97733.33333333333
2016-05-26,11.642954545454545,20.137999999999998,23.7315873015873,0.39638823529411765,12.742857142857144,17.63531914893617,91.2595744680851,1.1049432624113475,8.211148156028575e-05,97968.79432624113
2016-05-27,16.336170212765957,28.339805825242717,27.211484375,0.439264,30.357142857142858,19.589219858156028,91.43191489361702,1.1601418439716313,6.226475177305482e-05,98031.91489361702
2016-05-28,16.04468085106383,28.65145631067961,20.833359375,0.41798653846153844,20.942857142857143,20.26581560283688,91.64255319148937,1.2302056737588654,0.0008818518439716312,97760.99290780142
2016-05-29,12.27,19.78787878787879,14.988904761904763,0.38212156862745095,14.528571428571428,16.5277304964539,96.62765957446808,1.116049645390071,0.017981347517730496,97299.29078014185
2016-05-30,6.9146511627906975,12.420927835051545,21.197333333333333,0.410704,11.914285714285715,16.3722695035461,95.26808510638297,1.3209432624113475,0.010055780141843971,97344.68085106384
2016-05-31,7.444782608695652,12.25108910891089,21.881065573770492,0.3908078431372549,12.914285714285715,16.108865248226948,94.32836879432624,1.4841205673758866,0.0065662553191489365,97660.28368794326
2016-06-01,9.316666666666666,14.43421568627451,23.009285714285713,0.37558490566037733,15.314285714285715,16.201418439716313,94.43475177304964,1.1592695035460991,0.0028410283687943265,97727.65957446808
2016-06-02,11.63888888888889,15.158446601941748,15.863543307086614,0.33864094339622647,15.528571428571428,16.1322695035461,95.54326241134753,0.8688510638297872,0.00505109219858156,97586.52482269504
2016-06-03,10.376739130434782,14.6,18.397903225806452,0.35550384615384617,14.014285714285716,16.927021276595745,95.06382978723404,0.9484468085106382,0.0031922695035460995,97541.13475177305
2016-06-04,9.365777777777778,13.0347,17.166535433070866,0.36222692307692306,17.114285714285714,16.711063829787236,95.96382978723403,0.9844042553191489,0.008970851063829787,97687.23404255319
2016-06-05,9.58695652173913,13.015555555555554,15.103015873015874,0.36109,7.766666666666667,17.506241134751775,95.03262411347518,1.2518652482269503,0.0034648014184397165,97889.36170212766
